,MAKE,YEAR,MODEL,TRIM,BODY
13340,Chevrolet,2002,Tracker,Wagon,SUV
13341,Chevrolet,2002,Trailblazer,LT,SUV
13342,Chevrolet,2002,Trailblazer EXT,LS,SUV
13343,Chevrolet,2002,Venture,LS,Minivan
13344,Chevrolet,2002,Venture,LT,Minivan
13345,Chevrolet,2002,Venture,Warner Bros.,Minivan
13346,Hyundai,2000,Elantra,GLS,Wagon
13347,Hyundai,2000,Sonata,GLS,Sedan
13348,Hyundai,2000,Sonata,GLS V6,Sedan
13349,Hyundai,2000,Tiburon,NULL,Coupe
13350,Infiniti,2000,I,I30,Sedan
13351,Infiniti,2000,QX4,NULL,SUV
13352,Isuzu,2000,Amigo,NULL,SUV
13353,Isuzu,2000,Amigo,NULL,SUV
13354,Isuzu,2000,Hombre,S,Regular Cab Pickup
13355,Isuzu,2000,Rodeo,LS,SUV
13356,Isuzu,2000,Rodeo,LS,SUV
13357,Isuzu,2000,Rodeo,LS,SUV
13358,Isuzu,2000,Rodeo,S,SUV
13359,Isuzu,2000,Trooper,Limited,SUV
13360,Isuzu,2000,Trooper,S,SUV
13361,Isuzu,2000,Trooper,S,SUV
13362,Isuzu,2000,VehiCross,NULL,SUV
13363,Jaguar,2000,S-Type,3,Sedan
13364,Jaguar,2000,S-Type,3,Sedan
13365,Jaguar,2000,XJ,8,Sedan
13366,Jaguar,2000,XJ,8 L,Sedan
13367,Jaguar,2000,XJ,R,Sedan
13368,Jaguar,2000,XJ,Vanden Plas,Sedan
13369,Jaguar,2000,XK,8,Coupe
13370,Jaguar,2000,XK,8,Convertible
13371,Jaguar,2000,XK,8,Convertible
13372,Jaguar,2000,XK,8,Coupe
13373,Jeep,2000,Cherokee,Limited,SUV
13374,Jeep,2000,Grand Cherokee,Laredo,SUV
13375,Jeep,2000,Wrangler,Sport,SUV
13376,Kia,2000,Sephia,LS,Sedan
13377,Kia,2000,Sephia,NULL,Sedan
13378,Kia,2000,Spectra,GSX,Hatchback
13379,Kia,2000,Sportage,EX,CUV
13380,Kia,2000,Sportage,EX,CUV
13381,Land Rover,2000,Discovery,SE,SUV
13382,Land Rover,2000,Range Rover,4.4 HSE,SUV
13383,Lexus,2000,GS,GS300,Sedan
13384,Lexus,2000,LX,LX470,SUV
13385,Lexus,2000,RX,RX300,CUV
13386,Lincoln,2000,Continental,Executive,Sedan
13387,Lincoln,2000,LS,V8 Appearance,Sedan
13388,Lincoln,2000,Navigator,NULL,SUV
13389,Lincoln,2000,Navigator,NULL,SUV
13390,Lincoln,2000,Town Car,Cartier,Sedan
13391,Lincoln,2000,Town Car,Cartier L,Sedan
13392,Lincoln,2000,Town Car,Executive,Sedan
13393,Lincoln,2000,Town Car,Signature,Sedan
13394,Mazda,2000,626,ES V6,Sedan
13395,Mazda,2000,626,LX,Sedan
13396,Ford,2001,Ranger,XLT,Regular Cab Pickup
13397,Ford,2001,Ranger,XLT,Ext. Cab Pickup
13398,Ford,2001,Ranger,XLT,Ext. Cab Pickup
13399,Ford,2001,Ranger,XLT,Regular Cab Pickup
13400,Ford,2001,Taurus,SE,Wagon
13401,Ford,2001,Taurus,SES,Sedan
13402,Ford,2001,Windstar,LX,Minivan
13403,Ford,2001,Windstar,SEL,Minivan
13404,GM,2001,EV1,NULL,Coupe
13405,GMC,2001,Jimmy,SLS,SUV
13406,GMC,2001,Jimmy,SLT,SUV
13407,GMC,2001,Safari,SLE,Minivan
13408,GMC,2001,Safari,SLE,Minivan
13409,GMC,2001,Safari Cargo,SL,Cargo Van
13410,GMC,2001,Savana Cargo 2500,NULL,Cargo Van
13411,GMC,2001,Sierra 1500,SL,Ext. Cab Pickup
13412,GMC,2001,Sierra 1500,SLE,Regular Cab Pickup
13413,GMC,2001,Sierra 1500,SLE,Regular Cab Pickup
13414,GMC,2001,Sierra 1500,SLE,Ext. Cab Pickup
13415,GMC,2001,Sierra 2500HD,SL,Crew Cab Pickup
13416,GMC,2001,Sierra 2500HD,SL,Regular Cab Pickup
13417,GMC,2001,Sonoma,SL,Regular Cab Pickup
13418,GMC,2001,Sonoma,SLS,Regular Cab Pickup
13419,GMC,2001,Sonoma,SLS,Crew Cab Pickup
13420,GMC,2001,Yukon,Denali,SUV
13421,GMC,2001,Yukon,SLT,SUV
13422,GMC,2001,Yukon XL 1500,SLT,SUV
13423,GMC,2001,Yukon XL 1500,SLT,SUV
13424,GMC,2001,Yukon XL 2500,Denali,SUV
13425,Honda,2001,Accord,EX V6,Coupe
13426,Honda,2001,Accord,LX,Sedan
13427,Honda,2001,Civic,EX,Coupe
13428,Honda,2001,Civic,EX,Sedan
13429,Honda,2001,Civic,LX,Sedan
13430,Honda,2001,CR-V,LX,CUV
13431,Honda,2001,Insight Hybrid,NULL,Hatchback
13432,Honda,2001,Odyssey,EX,Minivan
13433,Honda,2001,Passport,LX,SUV
13434,Honda,2001,Prelude,Type SH,Coupe
13435,Honda,2001,S2000,NULL,Roadster
13436,Hyundai,2001,Accent,GL,Sedan
13437,Hyundai,2001,Accent,GL,Hatchback
13438,Hyundai,2001,Accent,GS,Hatchback
13439,Hyundai,2001,Accent,L,Hatchback
13440,Hyundai,2001,Elantra,GLS,Wagon
13441,Hyundai,2001,Elantra,GT,Hatchback
13442,Hyundai,2001,Santa Fe,GL,CUV
13443,Hyundai,2001,Santa Fe,GLS,CUV
13444,Hyundai,2001,Sonata,GLS V6,Sedan
13445,Hyundai,2001,Sonata,NULL,Sedan
13446,Nissan,2001,Frontier,SE S/C,Ext. Cab Pickup
13447,Nissan,2001,Frontier,XE,Regular Cab Pickup
13448,Nissan,2001,Frontier,XE,Ext. Cab Pickup
13449,Nissan,2001,Frontier,XE,Ext. Cab Pickup
13450,Nissan,2001,Frontier,XE V6,Crew Cab Pickup
13451,Nissan,2001,Maxima,GXE,Sedan
13452,Nissan,2001,Pathfinder,LE,SUV
13453,Nissan,2001,Pathfinder,LE,SUV
13454,Nissan,2001,Quest,SE,Minivan
13455,Nissan,2001,Sentra,GXE,Sedan
13456,Nissan,2001,Xterra,SE,SUV
13457,Oldsmobile,2001,Alero,GL,Sedan
13458,Oldsmobile,2001,Alero,GL,Sedan
13459,Oldsmobile,2001,Alero,GLS,Sedan
13460,Oldsmobile,2001,Aurora,V6,Sedan
13461,Oldsmobile,2001,Aurora,V8,Sedan
13462,Oldsmobile,2001,Bravada,NULL,SUV
13463,Oldsmobile,2001,Intrigue,GLS,Sedan
13464,Pagani,2001,Zonda,S,Coupe
13465,Pontiac,2001,Aztek,GT,CUV
13466,Pontiac,2001,Aztek,NULL,CUV
13467,Pontiac,2001,Aztek,NULL,CUV
13468,Pontiac,2001,Bonneville,SSEi,Sedan
13469,Pontiac,2001,Firebird,Trans Am,Coupe
13470,Pontiac,2001,Firebird,Trans Am,Convertible
13471,Pontiac,2001,Grand Am,SE,Sedan
13472,Pontiac,2001,Grand Am,SE,Coupe
13473,Pontiac,2001,Grand Prix,GT,Coupe
13474,Pontiac,2001,Grand Prix,GTP,Sedan
13475,Pontiac,2001,Montana,NULL,Minivan
13476,Pontiac,2001,Sunfire,GT,Coupe
13477,Pontiac,2001,Sunfire,SE,Sedan
13478,Pontiac,2001,Sunfire,SE,Coupe
13479,Pontiac,2001,Sunfire,SE,Sedan
13480,Porsche,2001,911 (996),Carrera,Convertible
13481,Porsche,2001,911 (996),Turbo,Coupe
13482,Porsche,2001,Boxster,S,Roadster
13483,Saab,2001,9月3日,Viggen,Hatchback
13484,Saab,2001,9月5日,SE,Sedan
13485,Saab,2001,9月5日,SE,Wagon
13486,Saturn,2001,L300,NULL,Sedan
13487,Saturn,2001,LW300,NULL,Wagon
13488,Saturn,2001,SC1,NULL,Coupe
13489,Saturn,2001,SC2,NULL,Coupe
13490,Saturn,2001,SL2,NULL,Sedan
13491,Saturn,2001,SW2,NULL,Wagon
13492,Subaru,2001,Forester,L,CUV
13493,Subaru,2001,Forester,L,CUV
13494,Subaru,2001,Impreza,2.5 RS,Coupe
13495,Subaru,2001,Impreza,2.5 RS,Sedan
13496,Chevrolet,2001,Cavalier,Z24,Coupe
13497,Chevrolet,2001,Cavalier,NULL,Coupe
13498,Chevrolet,2001,Cavalier,NULL,Sedan
13499,Chevrolet,2001,Cavalier,NULL,Coupe
13500,Chevrolet,2001,Corvette,Z06,Coupe
13501,Chevrolet,2001,Corvette,NULL,Coupe
13502,Chevrolet,2001,Express 3500,LS Extended,Passenger Van
13503,Chevrolet,2001,Express Cargo 1500,NULL,Cargo Van
13504,Chevrolet,2001,Express Cargo 3500,NULL,Cargo Van
13505,Chevrolet,2001,Impala,LS,Sedan
13506,Chevrolet,2001,Impala,NULL,Sedan
13507,Chevrolet,2001,Malibu,LS,Sedan
13508,Chevrolet,2001,Metro,LSi,Sedan
13509,Chevrolet,2001,Monte Carlo,LS,Coupe
13510,Chevrolet,2001,Monte Carlo,SS,Coupe
13511,Chevrolet,2001,Monte Carlo,SS Highsport,Coupe
13512,Chevrolet,2001,Prizm,NULL,Sedan
13513,Chevrolet,2001,S-10,LS,Ext. Cab Pickup
13514,Chevrolet,2001,S-10,LS,Ext. Cab Pickup
13515,Chevrolet,2001,S-10,LS,Ext. Cab Pickup
13516,Chevrolet,2001,S-10,Xtreme,Ext. Cab Pickup
13517,Chevrolet,2001,S-10,NULL,Regular Cab Pickup
13518,Chevrolet,2001,Silverado 1500,LS,Ext. Cab Pickup
13519,Chevrolet,2001,Silverado 1500,LS,Regular Cab Pickup
13520,Chevrolet,2001,Silverado 1500,LS,Ext. Cab Pickup
13521,Chevrolet,2001,Silverado 1500,LS,Ext. Cab Pickup
13522,Chevrolet,2001,Silverado 1500,NULL,Regular Cab Pickup
13523,Chevrolet,2001,Silverado 2500,LS,Crew Cab Pickup
13524,Chevrolet,2001,Silverado 2500HD,LS,Ext. Cab Pickup
13525,Chevrolet,2001,Silverado 3500,NULL,Crew Cab Pickup
13526,Chevrolet,2001,Suburban 1500,LS,SUV
13527,Chevrolet,2001,Suburban 1500,LS,SUV
13528,Chevrolet,2001,Suburban 1500,LT,SUV
13529,Chevrolet,2001,Suburban 1500,NULL,SUV
13530,Chevrolet,2001,Suburban 2500,LS,SUV
13531,Chevrolet,2001,Suburban 2500,LT,SUV
13532,Chevrolet,2001,Suburban 2500,LT,SUV
13533,Chevrolet,2001,Tahoe,LS,SUV
13534,Chevrolet,2001,Tahoe,LS,SUV
13535,Chevrolet,2001,Tahoe,LT,SUV
13536,Chevrolet,2001,Tracker,Convertible,SUV
13537,Chevrolet,2001,Tracker,Convertible,SUV
13538,Chevrolet,2001,Tracker,Wagon,SUV
13539,Chevrolet,2001,Venture,LS,Minivan
13540,Chevrolet,2001,Venture,LT,Minivan
13541,Chevrolet,2001,Venture,Warner Bros.,Minivan
13542,Chrysler,2001,300M,NULL,Sedan
13543,Chrysler,2001,Concorde,LXi,Sedan
13544,Chrysler,2001,LHS,NULL,Sedan
13545,Chrysler,2001,PT Cruiser,Limited,Wagon
13546,Chrysler,2001,Sebring,JX,Convertible
13547,Chrysler,2001,Sebring,LX,Sedan
13548,Chrysler,2001,Sebring,LXi,Coupe
13549,Chrysler,2001,Town and Country,LX,Minivan
13550,Chrysler,2001,Voyager,LX,Minivan
13551,Daewoo,2001,Lanos,S,Hatchback
13552,Daewoo,2001,Lanos,S,Sedan
13553,Daewoo,2001,Leganza,SE,Sedan
13554,Daewoo,2001,Nubira,SX,Sedan
13555,Dodge,2001,Caravan,SE,Minivan
13556,Dodge,2001,Dakota,SLT,Crew Cab Pickup
13557,Dodge,2001,Dakota,SLT,Crew Cab Pickup
13558,Dodge,2001,Dakota,SLT,Crew Cab Pickup
13559,Dodge,2001,Dakota,Sport,Regular Cab Pickup
13560,Dodge,2001,Dakota,Sport,Regular Cab Pickup
13561,Dodge,2001,Dakota,Sport Plus,Crew Cab Pickup
13562,Dodge,2001,Durango,SLT,SUV
13563,Dodge,2001,Durango,SLT,SUV
13564,Dodge,2001,Durango,SLT Plus,SUV
13565,Dodge,2001,Durango,SLT Plus,SUV
13566,Dodge,2001,Durango,ST,SUV
13567,Dodge,2001,Grand Caravan,ES,Minivan
13568,Dodge,2001,Grand Caravan,ES,Minivan
13569,Dodge,2001,Grand Caravan,Sport,Minivan
13570,Dodge,2001,Intrepid,SE,Sedan
13571,Dodge,2001,Neon,ES,Sedan
13572,Dodge,2001,Neon,NULL,Sedan
13573,Dodge,2001,Ram 1500,SLT,Ext. Cab Pickup
13574,Dodge,2001,Ram 1500,SLT,Regular Cab Pickup
13575,Dodge,2001,Ram 1500,Sport,Ext. Cab Pickup
13576,Dodge,2001,Ram 1500,ST,Regular Cab Pickup
13577,Dodge,2001,Ram 1500 Conversion,NULL,Passenger Van
13578,Dodge,2001,Ram 2500 DRW,ST Cab/Chassis,Pickup Chassis
13579,Dodge,2001,Ram 3500 DRW,SLT,Ext. Cab Pickup
13580,Dodge,2001,Ram 3500 DRW,ST Cab/Chassis,Pickup Chassis
13581,Dodge,2001,Ram Cargo 1500,NULL,Cargo Van
13582,Dodge,2001,Ram Cargo 3500,NULL,Cargo Van
13583,Dodge,2001,Ram Wagon 2500,NULL,Passenger Van
13584,Dodge,2001,Ram Wagon 3500,MaxiWagon,Passenger Van
13585,Dodge,2001,Stratus,ES,Sedan
13586,Dodge,2001,Stratus,RT,Coupe
13587,Dodge,2001,Stratus,SE,Coupe
13588,Dodge,2001,Viper,GTS,Coupe
13589,Ferrari,2001,360,Modena,Coupe
13590,Ford,2001,Courier,NULL,Regular Cab Pickup
13591,Ford,2001,Crown Victoria,LX,Sedan
13592,Ford,2001,E-150 Cargo,NULL,Cargo Van
13593,Ford,2001,E-350,XLT,Passenger Van
13594,Ford,2001,Escape,XLS,CUV
13595,Ford,2001,Escape,XLS,CUV
13596,Acura,2001,RSX,Type-S,Hatchback
13597,Audi,2001,A4,1.8T,Sedan
13598,Audi,2001,A4 Avant,1.8T quattro,Wagon
13599,Audi,2001,A6,2.8 quattro,Sedan
13600,Audi,2001,A6 Avant,2.8 quattro,Wagon
13601,Audi,2001,A8,L 4.2 quattro,Sedan
13602,Audi,2001,Allroad quattro,2.7T,Wagon
13603,Audi,2001,S4,NULL,Sedan
13604,Audi,2001,S4 Avant,NULL,Wagon
13605,Audi,2001,TT Roadster,1.8T quattro,Roadster
13606,BMW,2001,3-series,325i Sports Wagon,Wagon
13607,BMW,2001,3-series,325xi Sports Wagon,Wagon
13608,BMW,2001,3-series,330Ci,Coupe
13609,BMW,2001,3-series,330Ci,Convertible
13610,BMW,2001,3-series,330i,Sedan
13611,BMW,2001,3-series,330i,Sedan
13612,BMW,2001,3-series,M3,Convertible
13613,BMW,2001,3-series,M3,Coupe
13614,BMW,2001,5-series,525i,Sedan
13615,BMW,2001,5-series,528i Sports Wagon,Wagon
13616,BMW,2001,5-series,M5,Sedan
13617,BMW,2001,7-series,740iL,Sedan
13618,BMW,2001,M Coupe,NULL,Hatchback
13619,BMW,2001,M Roadster,NULL,Roadster
13620,BMW,2001,X5,3.0i,SUV
13621,BMW,2001,Z3 Coupe,3.0i,Coupe
13622,BMW,2001,Z3 Roadster,3.0i,Roadster
13623,BMW,2001,Z8,NULL,Roadster
13624,Buick,2001,Century,Custom,Sedan
13625,Buick,2001,Century,Custom,Sedan
13626,Buick,2001,LeSabre,Custom,Sedan
13627,Buick,2001,Park Avenue,NULL,Sedan
13628,Buick,2001,Regal,GS,Sedan
13629,Cadillac,2001,Catera,Sport,Sedan
13630,Cadillac,2001,DeVille,DHS,Sedan
13631,Cadillac,2001,DeVille,NULL,Sedan
13632,Cadillac,2001,Eldorado,ETC,Coupe
13633,Cadillac,2001,Seville,SLS,Sedan
13634,Chevrolet,2001,Astro,LS,Minivan
13635,Chevrolet,2001,Astro,LS,Minivan
13636,Chevrolet,2001,Astro Cargo,NULL,Cargo Van
13637,Chevrolet,2001,Astro Cargo,NULL,Cargo Van
13638,Chevrolet,2001,Blazer,LS,SUV
13639,Chevrolet,2001,Blazer,LS,SUV
13640,Chevrolet,2001,Blazer,LS,SUV
13641,Chevrolet,2001,Blazer,LS,SUV
13642,Chevrolet,2001,Blazer,LT,SUV
13643,Chevrolet,2001,Camaro,SS,Convertible
13644,Chevrolet,2001,Camaro,NULL,Coupe
13645,Chevrolet,2001,Cavalier,LS,Sedan
13646,Dodge,2000,Ram 1500,SLT,Crew Cab Pickup
13647,Dodge,2000,Ram 1500 Conversion,NULL,Passenger Van
13648,Dodge,2000,Ram 3500 MaxiWagon,NULL,Passenger Van
13649,Dodge,2000,Ram Cargo 1500,NULL,Cargo Van
13650,Dodge,2000,Ram Cargo 3500,NULL,Cargo Van
13651,Dodge,2000,Ram Wagon 2500,NULL,Passenger Van
13652,Dodge,2000,Stratus,SE,Sedan
13653,Ferrari,2000,360,Modena,Coupe
13654,Ford,2000,Contour,SVT,Sedan
13655,Ford,2000,E-350,XLT,Passenger Van
13656,Ford,2000,Escort ZX2,NULL,Coupe
13657,Ford,2000,Escort ZX2,NULL,Coupe
13658,Ford,2000,Excursion,Limited,SUV
13659,Ford,2000,Excursion,XLT,SUV
13660,Ford,2000,Expedition,Eddie Bauer,SUV
13661,Ford,2000,Expedition,Eddie Bauer,SUV
13662,Ford,2000,Expedition,Eddie Bauer,SUV
13663,Ford,2000,Expedition,XLT,SUV
13664,Ford,2000,Explorer,Eddie Bauer,SUV
13665,Ford,2000,Explorer,Eddie Bauer,SUV
13666,Ford,2000,Explorer,Eddie Bauer,SUV
13667,Ford,2000,Explorer,Limited,SUV
13668,Ford,2000,Explorer,Limited,SUV
13669,Ford,2000,F-150,Lariat,Ext. Cab Pickup
13670,Ford,2000,F-150,Lariat,Ext. Cab Pickup
13671,Ford,2000,F-150,XL,Regular Cab Pickup
13672,Ford,2000,F-150,XLT,Ext. Cab Pickup
13673,Ford,2000,F-150,XLT,Ext. Cab Pickup
13674,Ford,2000,F-150,XLT,Regular Cab Pickup
13675,Ford,2000,F-150,XLT,Ext. Cab Pickup
13676,Ford,2000,F-150 Flareside,XLT,Ext. Cab Pickup
13677,Ford,2000,F-150 Flareside,XLT,Regular Cab Pickup
13678,Ford,2000,F-250 SD,Lariat,Ext. Cab Pickup
13679,Ford,2000,F-350 SD,Lariat,Crew Cab Pickup
13680,Ford,2000,F-350 SD DRW,XLT,Crew Cab Pickup
13681,Ford,2000,Focus,SE,Sedan
13682,Ford,2000,Focus,SE,Wagon
13683,Ford,2000,Focus,ZTS,Sedan
13684,Ford,2000,Focus,ZTS,Sedan
13685,Ford,2000,Focus,ZX3,Hatchback
13686,Ford,2000,Focus,ZX3 S,Hatchback
13687,Ford,2000,Mustang,GT,Coupe
13688,Ford,2000,Mustang,GT,Convertible
13689,Ford,2000,Mustang,Saleen S281,Convertible
13690,Ford,2000,Mustang,V6,Coupe
13691,Ford,2000,Mustang,V6,Convertible
13692,Ford,2000,Ranger,XL,Regular Cab Pickup
13693,Ford,2000,Ranger,XL,Regular Cab Pickup
13694,Ford,2000,Ranger,XL Flareside,Regular Cab Pickup
13695,Ford,2000,Ranger,XLT,Regular Cab Pickup
13696,Ford,2000,Ranger,XLT,Ext. Cab Pickup
13697,Ford,2000,Ranger,XLT,Ext. Cab Pickup
13698,Ford,2000,Ranger,XLT Flareside,Regular Cab Pickup
13699,Ford,2000,Taurus,LX,Sedan
13700,Ford,2000,Taurus,LX,Sedan
13701,Ford,2000,Taurus,LX,Sedan
13702,Ford,2000,Taurus,SE,Wagon
13703,Ford,2000,Taurus,SE,Sedan
13704,Ford,2000,Taurus,SE,Wagon
13705,Ford,2000,Taurus,SEL,Sedan
13706,Ford,2000,Windstar,LX,Minivan
13707,Ford,2000,Windstar,LX,Minivan
13708,Ford,2000,Windstar,S,Minivan
13709,Ford,2000,Windstar,SEL,Minivan
13710,GMC,2000,Jimmy,Diamond Edition,SUV
13711,GMC,2000,Jimmy,SLE,SUV
13712,GMC,2000,Jimmy,SLE,SUV
13713,GMC,2000,Safari,SLE,Minivan
13714,GMC,2000,Safari,SLE,Minivan
13715,GMC,2000,Safari Cargo,NULL,Cargo Van
13716,GMC,2000,Sierra 1500,SL,Regular Cab Pickup
13717,GMC,2000,Sierra 1500,SLE,Ext. Cab Pickup
13718,GMC,2000,Sierra 1500,SLE,Regular Cab Pickup
13719,GMC,2000,Sierra 1500,SLE,Ext. Cab Pickup
13720,GMC,2000,Sierra 1500,SLE,Regular Cab Pickup
13721,GMC,2000,Sierra 2500,SL,Regular Cab Pickup
13722,GMC,2000,Sonoma,SLS,Ext. Cab Pickup
13723,GMC,2000,Sonoma,SLS,Ext. Cab Pickup
13724,GMC,2000,Yukon,Denali,SUV
13725,Honda,2000,Accord,DX,Sedan
13726,Honda,2000,Accord,EX,Sedan
13727,Honda,2000,Accord,LX,Coupe
13728,Honda,2000,Accord,LX V6,Coupe
13729,Honda,2000,Civic,DX,Hatchback
13730,Honda,2000,Civic,EX,Coupe
13731,Honda,2000,Civic,LX,Sedan
13732,Honda,2000,Civic,Si,Coupe
13733,Honda,2000,Civic,VP,Sedan
13734,Honda,2000,CR-V,SE,CUV
13735,Honda,2000,Insight Hybrid,NULL,Hatchback
13736,Honda,2000,Odyssey,EX,Minivan
13737,Honda,2000,Passport,LX,SUV
13738,Honda,2000,Prelude,NULL,Coupe
13739,Honda,2000,S2000,NULL,Roadster
13740,Hyundai,2000,Accent,GL,Hatchback
13741,Hyundai,2000,Accent,GL,Sedan
13742,Hyundai,2000,Accent,GS,Hatchback
13743,Hyundai,2000,Elantra,GLS,Sedan
13744,Hyundai,2000,Elantra,GLS,Sedan
13745,Hyundai,2000,Elantra,GLS,Wagon
13746,BMW,1999,5-series,528i,Sedan
13747,BMW,1999,Z3 Roadster,2.3i,Roadster
13748,Chevrolet,1999,S-10,NULL,Regular Cab Pickup
13749,Daewoo,1999,Nubira,SX,Sedan
13750,Nissan,1999,Quest,SE,Minivan
13751,Acura,2000,3.2 TL,NULL,Sedan
13752,Acura,2000,3.5 RL,NULL,Sedan
13753,Acura,2000,Integra,GS,Coupe
13754,Acura,2000,Integra,LS,Coupe
13755,Acura,2000,Integra,LS,Sedan
13756,Audi,2000,TT,1.8T quattro,Coupe
13757,BMW,2000,3-series,323Ci,Convertible
13758,Buick,2000,Century,Limited,Sedan
13759,Buick,2000,LeSabre,Limited,Sedan
13760,Buick,2000,Park Avenue,NULL,Sedan
13761,Buick,2000,Park Avenue,NULL,Sedan
13762,Buick,2000,Regal,GS,Sedan
13763,Buick,2000,Regal,GS,Sedan
13764,Cadillac,2000,DeVille,NULL,Sedan
13765,Chevrolet,2000,Astro,LS,Minivan
13766,Chevrolet,2000,Blazer,LS,SUV
13767,Chevrolet,2000,Blazer,NULL,SUV
13768,Chevrolet,2000,Camaro,SS,Convertible
13769,Chevrolet,2000,Camaro,SS,Coupe
13770,Chevrolet,2000,Cavalier,LS,Sedan
13771,Chevrolet,2000,Corvette,NULL,Coupe
13772,Chevrolet,2000,Corvette,NULL,Roadster
13773,Chevrolet,2000,Express Cargo 1500,NULL,Cargo Van
